  41K     40K(N,G) E=THERMAL                                                     
  
         EL                IN             OUT          NET       (+NORM. UNC.)
 *****************************************************************************
             0.0           67 6         0.0            0.0            0.0       
       980.476 8         0.0            0.0            0.0            0.0       
      1293.84 11         0.0              35 3           35 3           35 3    
     1559.903 12         0.0            0.0            0.0            0.0       
     1582.001 11         0.0            0.0            0.0            0.0       
     1593.107 12         0.0            0.0            0.0            0.0       
        1677.5 3         0.0              12 3           12 3           12 3    
      1697.24 25         0.0              20 3           20 3           20 3    
      2143.91 15         0.0            0.0            0.0            0.0       
     2166.705 20         0.0            0.0            0.0            0.0       
        2316.1 3         0.0            0.0            0.0            0.0       
       2447.83 7         0.0            0.0            0.0            0.0       
       2494.91 3         0.0            0.0            0.0            0.0       
       2507.93 3         0.0            0.0            0.0            0.0       
       2527.66 3         0.0            0.0            0.0            0.0       
       2593.97 3         0.0            0.0            0.0            0.0       
      2712.69 13         0.0            0.0            0.0            0.0       
       2756.73 7         0.0            0.0            0.0            0.0       
       2761.73 3         0.0            0.0            0.0            0.0       
       2774.25 3         0.0            0.0            0.0            0.0       
       3048.22 5         0.0            0.0            0.0            0.0       
       3141.83 3         0.0            0.0            0.0            0.0       
       3142.43 3         0.0            0.0            0.0            0.0       
      3213.44 17         0.0            0.0            0.0            0.0       
       3235.57 4         0.0            0.0            0.0            0.0       
       3240.65 4         0.0            0.0            0.0            0.0       
       3431.84 4         0.0            0.0            0.0            0.0       
        3488.5 3         0.0            0.0            0.0            0.0       
      3489.30 15         0.0            0.0            0.0            0.0       
       3521.38 9         0.0            0.0            0.0            0.0       
       3534.45 4         0.0            0.0            0.0            0.0       
       3560.61 5         0.0            0.0            0.0            0.0       
       3612.77 5         0.0            0.0            0.0            0.0       
       3651.46 5         0.0            0.0            0.0            0.0       
       3761.54 5         0.0            0.0            0.0            0.0       
       3774.65 5         0.0            0.0            0.0            0.0       
      3826.90 10         0.0            0.0            0.0            0.0       
       3870.52 6         0.0            0.0            0.0            0.0       
       3990.40 5         0.0            0.0            0.0            0.0       
       3996.49 4         0.0            0.0            0.0            0.0       
        4028.2 4         0.0            0.0            0.0            0.0       
       4146.15 6         0.0            0.0            0.0            0.0       
       4164.57 4         0.0            0.0            0.0            0.0       
       4220.62 5         0.0            0.0            0.0            0.0       
       4228.99 5         0.0            0.0            0.0            0.0       
      4244.37 11         0.0            0.0            0.0            0.0       
      4260.36 13         0.0            0.0            0.0            0.0       
       4274.97 5         0.0            0.0            0.0            0.0       
      4302.01 24         0.0            0.0            0.0            0.0       
       4345.66 5         0.0            0.0            0.0            0.0       
       4459.72 5         0.0            0.0            0.0            0.0       
       4525.37 5         0.0            0.0            0.0            0.0       
       4568.75 5         0.0            0.0            0.0            0.0       
       4609.48 7         0.0            0.0            0.0            0.0       
       4730.70 5         0.0            0.0            0.0            0.0       
        4735.8 3         0.0            0.0            0.0            0.0       
      4745.49 10         0.0            0.0            0.0            0.0       
       4749.48 8         0.0            0.0            0.0            0.0       
       4823.33 5         0.0            0.0            0.0            0.0       
       4862.43 6         0.0            0.0            0.0            0.0       
       4927.83 6         0.0            0.0            0.0            0.0       
       4948.94 6         0.0            0.0            0.0            0.0       
      4982.90 20         0.0            0.0            0.0            0.0       
       5021.23 8         0.0            0.0            0.0            0.0       
      5096.48 22         0.0            0.0            0.0            0.0       
       5185.27 6         0.0            0.0            0.0            0.0       
       5298.86 6         0.0            0.0            0.0            0.0       
        5495.7 6         0.0            0.0            0.0            0.0       
       5548.0 10         0.0            0.0            0.0            0.0       
        5556.4 4         0.0            0.0            0.0            0.0       
       5575.0 10         0.0            0.0            0.0            0.0       
       5605.0 10         0.0            0.0            0.0            0.0       
       5611.0 10         0.0            0.0            0.0            0.0       
       5656.0 10         0.0            0.0            0.0            0.0       
       5659.0 10         0.0            0.0            0.0            0.0       
       5801.0 10         0.0            0.0            0.0            0.0       
       5827.0 10         0.0            0.0            0.0            0.0       
       5887.0 10         0.0            0.0            0.0            0.0       
        5911.7 4         0.0            0.0            0.0            0.0       
       5952.0 10         0.0            0.0            0.0            0.0       
       5969.0 10         0.0            0.0            0.0            0.0       
       6041.0 10         0.0            0.0            0.0            0.0       
       6071.0 10         0.0            0.0            0.0            0.0       
       6079.0 10         0.0            0.0            0.0            0.0       
       6186.0 10         0.0            0.0            0.0            0.0       
        6211.1 5         0.0            0.0            0.0            0.0       
       6230.0 10         0.0            0.0            0.0            0.0       
       6256.0 10         0.0            0.0            0.0            0.0       
       6290.0 10         0.0            0.0            0.0            0.0       
       6394.0 10         0.0            0.0            0.0            0.0       
        6433.4 8         0.0            0.0            0.0            0.0       
        6450.2 4         0.0            0.0            0.0            0.0       
       6497.0 10         0.0            0.0            0.0            0.0       
       6528.0 10         0.0            0.0            0.0            0.0       
       6770.0 10         0.0            0.0            0.0            0.0       
       6783.0 10         0.0            0.0            0.0            0.0       
       6791.0 10         0.0            0.0            0.0            0.0       
       6835.0 10         0.0            0.0            0.0            0.0       
       6996.0 10         0.0            0.0            0.0            0.0       
       7021.0 10         0.0            0.0            0.0            0.0       
       7035.0 10         0.0            0.0            0.0            0.0       
       7361.0 10         0.0            0.0            0.0            0.0       
       7593.0 10         0.0            0.0            0.0            0.0       
      7654.85 23         0.0            0.0            0.0            0.0       
       7939.0 10         0.0            0.0            0.0            0.0       
       8190.0 10         0.0            0.0            0.0            0.0       
       8200.6 10         0.0            0.0            0.0            0.0       
       9741.0 10         0.0            0.0            0.0            0.0       
             0.0         0.0            0.0            0.0            0.0       
 *****************************************************************************
                       TOTAL BETA INTENSITY =            67 6           67 6    
             TOTAL UNPLACED GAMMA INTENSITY =          0.0                      
              NORMALIZATION UNCERTAINTY (%) =    .8190                          
