HG-198N,G    1.0343+00* SIGECN-MASGAM; RN - ---/SYS               8098 3102
                                                                  8098 3102
 8.01980+04 1.9627E+02          0          0          0          08098 3102
 3.0000E+02 6.6647E+06          0          0          1        7478098 3102
        747          5                                            8098 3102
 1.0000E-05 9.8761E+01 1.2749E-05 8.7468E+01 1.5498E-05 7.9332E+018098 3102
 1.8247E-05 7.3112E+01 2.0996E-05 6.8158E+01 2.6494E-05 6.0676E+018098 3102
 3.1992E-05 5.5217E+01 3.7490E-05 5.1008E+01 4.2988E-05 4.7634E+018098 3102
 4.8485E-05 4.4852E+01 5.3983E-05 4.2506E+01 6.4979E-05 3.8744E+018098 3102
 7.5975E-05 3.5831E+01 8.6971E-05 3.3489E+01 9.7967E-05 3.1554E+018098 3102
 1.1996E-04 2.8515E+01 1.4195E-04 2.6214E+01 1.6394E-04 2.4392E+018098 3102
 1.8593E-04 2.2904E+01 2.2992E-04 2.0597E+01 2.7390E-04 1.8871E+018098 3102
 3.1788E-04 1.7517E+01 3.6187E-04 1.6418E+01 4.4983E-04 1.4725E+018098 3102
 5.3780E-04 1.3467E+01 6.2577E-04 1.2486E+01 7.1374E-04 1.1690E+018098 3102
 8.8967E-04 1.0471E+01 1.0656E-03 9.5680E+00 1.2415E-03 8.8642E+008098 3102
 1.4175E-03 8.2960E+00 1.7693E-03 7.4256E+00 2.1212E-03 6.7819E+008098 3102
 2.4731E-03 6.2811E+00 2.8249E-03 5.8771E+00 3.5287E-03 5.2587E+008098 3102
 4.2324E-03 4.8019E+00 4.9362E-03 4.4467E+00 5.6399E-03 4.1602E+008098 3102
 7.0474E-03 3.7219E+00 8.4548E-03 3.3984E+00 9.8623E-03 3.1468E+008098 3102
 1.1270E-02 2.9440E+00 1.4085E-02 2.6339E+00 1.6900E-02 2.4050E+008098 3102
 1.9715E-02 2.2271E+00 2.2529E-02 2.0838E+00 2.5300E-02 1.9667E+008098 3102
 2.8159E-02 1.8645E+00 3.3789E-02 1.7028E+00 3.9419E-02 1.5771E+008098 3102
 4.5049E-02 1.4757E+00 5.6309E-02 1.3209E+00 6.7569E-02 1.2068E+008098 3102
 7.8828E-02 1.1180E+00 9.0088E-02 1.0466E+00 1.1261E-01 9.3749E-018098 3102
