SR- 86N,G    7.6000-01* JEF-2.2; RN - ---/SYS                     3886 3102
                                                                  3886 3102
 3.80860+04 8.5171E+01          0          0          0          03886 3102
 3.0000E+02 8.4272E+06          0          0          1       45563886 3102
       4556          2                                            3886 3102
 1.0000E-05 1.0048E+01 1.0749E-05 9.6923E+00 1.1544E-05 9.3525E+003886 3102
 1.2295E-05 9.0623E+00 1.3087E-05 8.7835E+00 1.3809E-05 8.5512E+003886 3102
 1.4563E-05 8.3267E+00 1.5351E-05 8.1106E+00 1.6174E-05 7.9015E+003886 3102
 1.7662E-05 7.5615E+00 1.9261E-05 7.2404E+00 2.0757E-05 6.9748E+003886 3102
 2.2349E-05 6.7219E+00 2.3851E-05 6.5067E+00 2.5436E-05 6.3008E+003886 3102
 2.6943E-05 6.1221E+00 2.8523E-05 5.9500E+00 3.1484E-05 5.6635E+003886 3102
 3.4697E-05 5.3950E+00 3.7679E-05 5.1769E+00 4.0872E-05 4.9708E+003886 3102
 4.3868E-05 4.7981E+00 4.7046E-05 4.6333E+00 5.0054E-05 4.4919E+003886 3102
 5.3220E-05 4.3562E+00 5.6237E-05 4.2379E+00 5.9395E-05 4.1237E+003886 3102
 6.5326E-05 3.9321E+00 7.1743E-05 3.7521E+00 7.7713E-05 3.6052E+003886 3102
 8.4092E-05 3.4660E+00 9.0090E-05 3.3487E+00 9.6440E-05 3.2363E+003886 3102
 1.0246E-04 3.1400E+00 1.0879E-04 3.0473E+00 1.2061E-04 2.8942E+003886 3102
 1.3349E-04 2.7512E+00 1.4540E-04 2.6362E+00 1.5818E-04 2.5275E+003886 3102
 1.7016E-04 2.4371E+00 1.8288E-04 2.3508E+00 1.9490E-04 2.2771E+003886 3102
 2.0758E-04 2.2067E+00 2.1911E-04 2.1479E+00 2.3118E-04 2.0912E+003886 3102
 2.4379E-04 2.0363E+00 2.5697E-04 1.9835E+00 2.8077E-04 1.8976E+003886 3102
 3.0637E-04 1.8167E+00 3.3030E-04 1.7496E+00 3.5576E-04 1.6858E+003886 3102
 3.7979E-04 1.6318E+00 4.0516E-04 1.5799E+00 4.2819E-04 1.5368E+003886 3102
