RU-103N,G    1.0000+00* JEF-2.2                                   4403 3102
                                                                  4403 3102
 4.41030+04 1.0202E+02          0         99          0          04403 3102
 3.0000E+02 8.9033E+06          0          0          1       25104403 3102
       2510          2                                            4403 3102
 1.0000E-05 1.0034E+03 1.1082E-05 9.5323E+02 1.1442E-05 9.3807E+024403 3102
 1.2524E-05 8.9666E+02 1.3966E-05 8.4911E+02 1.5047E-05 8.1804E+024403 3102
 1.5768E-05 7.9911E+02 1.7210E-05 7.6490E+02 1.8653E-05 7.3476E+024403 3102
 2.0095E-05 7.0790E+02 2.1537E-05 6.8380E+02 2.3700E-05 6.5184E+024403 3102
 2.4421E-05 6.4215E+02 2.7305E-05 6.0731E+02 3.0189E-05 5.7759E+024403 3102
 3.3074E-05 5.5184E+02 3.5958E-05 5.2923E+02 3.8842E-05 5.0923E+024403 3102
 4.1005E-05 4.9562E+02 4.3168E-05 4.8303E+02 4.4610E-05 4.7517E+024403 3102
 4.8937E-05 4.5370E+02 5.0379E-05 4.4715E+02 5.6147E-05 4.2358E+024403 3102
 6.1915E-05 4.0337E+02 6.7684E-05 3.8581E+02 7.3452E-05 3.7035E+024403 3102
 7.9220E-05 3.5663E+02 8.3547E-05 3.4727E+02 8.7873E-05 3.3863E+024403 3102
 9.0757E-05 3.3321E+02 9.9410E-05 3.1838E+02 1.0229E-04 3.1387E+024403 3102
 1.1095E-04 3.0140E+02 1.1960E-04 2.9029E+02 1.2537E-04 2.8354E+024403 3102
 1.3690E-04 2.7134E+02 1.4844E-04 2.6060E+02 1.5998E-04 2.5104E+024403 3102
 1.7151E-04 2.4245E+02 1.8882E-04 2.3109E+02 2.1189E-04 2.1816E+024403 3102
 2.2920E-04 2.0977E+02 2.4074E-04 2.0469E+02 2.6381E-04 1.9554E+024403 3102
 2.8688E-04 1.8752E+02 3.0996E-04 1.8041E+02 3.3303E-04 1.7406E+024403 3102
 3.6764E-04 1.6567E+02 3.7918E-04 1.6313E+02 4.1379E-04 1.5616E+024403 3102
 4.4840E-04 1.5002E+02 4.7147E-04 1.4631E+02 5.1762E-04 1.3964E+024403 3102
 5.6376E-04 1.3381E+02 6.0991E-04 1.2865E+02 6.5606E-04 1.2405E+024403 3102
 7.2528E-04 1.1798E+02 7.4835E-04 1.1615E+02 8.1757E-04 1.1113E+024403 3102
 8.8679E-04 1.0670E+02 9.3294E-04 1.0403E+02 1.0252E-03 9.9244E+014403 3102
 1.1175E-03 9.5057E+01 1.2098E-03 9.1361E+01 1.3021E-03 8.8063E+014403 3102
 1.4406E-03 8.3724E+01 1.4867E-03 8.2414E+01 1.6251E-03 7.8826E+014403 3102
 1.7636E-03 7.5668E+01 1.8559E-03 7.3763E+01 2.0405E-03 7.0348E+014403 3102
 2.2251E-03 6.7367E+01 2.4096E-03 6.4735E+01 2.5942E-03 6.2391E+014403 3102
 2.8711E-03 5.9305E+01 2.9634E-03 5.8375E+01 3.2403E-03 5.5827E+014403 3102
 3.5172E-03 5.3584E+01 3.7018E-03 5.2232E+01 4.0709E-03 4.9807E+014403 3102
 4.4401E-03 4.7693E+01 4.8093E-03 4.5824E+01 5.1785E-03 4.4161E+014403 3102
 5.7322E-03 4.1976E+01 5.9168E-03 4.1315E+01 6.4706E-03 3.9508E+014403 3102
 7.0243E-03 3.7918E+01 7.3935E-03 3.6961E+01 8.1319E-03 3.5244E+014403 3102
